PropertyID,Area,Plate,Module,HousingName,Issue,Fromusername,PropertyType,Zipcode,Location,UpdateTime,OtherAddress,SamplePro,Street,Scenery,East,South,West,North,BuildYear,Address,ProAttribute,Committee,School,UnlikeReason,ProcessFlg,DeleteFlg,UpdateUser
11207,浦东,陆家嘴,内环内,盛大金磐,NULL,NULL,住宅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11208,浦东,陆家嘴,内环内,良丰大厦,NULL,NULL,写字楼,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11209,浦东,陆家嘴,内环内,鹏利海景公寓,,中粮海景壹号,住宅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11210,浦东,陆家嘴,内环内,荣城花园,,,住宅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11211,浦东,陆家嘴,内环内,金隆海悦,NULL,NULL,住宅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11212,浦东,陆家嘴,内环内,滨江茗园,NULL,NULL,住宅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11213,浦东,陆家嘴,内环内,浦江茗园,NULL,NULL,住宅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11214,浦东,金杨,内中环,广洋苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11215,浦东,金杨,内中环,名典苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11216,浦东,金杨,内中环,住友名人花园,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11217,浦东,金杨,内中环,上泰花苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11218,浦东,金杨,内中环,金芝苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11219,浦东,金杨,内中环,金桥瑞仕花园,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11220,浦东,金杨,内中环,新世纪名苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11221,浦东,金杨,内中环,枣庄路118弄,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11222,浦东,金杨,内中环,云山星座苑,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11223,浦东,金杨,内中环,上海未来,一期|二期|三期,||黄山新城,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11224,浦东,金杨,内中环,黄山新城,,上海未来,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11225,浦东,金杨,内中环,陆家嘴新景园,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11226,浦东,金杨,内中环,天元公寓,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11227,浦东,金杨,内中环,天枫公寓,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11228,浦东,金杨,内中环,金杨公寓,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11229,浦东,金杨,内中环,金杨八街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11230,浦东,金杨,内中环,银山小区,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11231,浦东,金杨,内中环,金杨十一街坊,,,综合社区,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11232,浦东,金杨,内中环,罗山五村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11233,浦东,金杨,内中环,东方广场,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11234,浦东,金杨,内中环,蝶恋园,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11235,浦东,金杨,内中环,弘扬雅苑,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11236,浦东,金杨,内中环,弘扬公寓,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11237,浦东,金杨,内中环,始信北苑,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11238,浦东,金杨,内中环,云山苑,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11239,浦东,金杨,内中环,金樟花苑,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11240,浦东,金杨,内中环,金浜新村,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11241,浦东,金杨,内中环,龙居花园,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11242,浦东,金杨,内中环,上房金丰苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11243,浦东,金杨,内中环,金茂花园,,,综合社区,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11244,浦东,金杨,内中环,龙居苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11245,浦东,金杨,内中环,罗山七村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11246,浦东,金杨,内中环,通昌苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11247,浦东,金杨,内中环,龙居大厦,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11248,浦东,金杨,内中环,金杨六街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11249,浦东,金杨,内中环,碧云居家,,,写字楼,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11250,浦东,金杨,内中环,昕泰苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11251,浦东,金杨,内中环,大桥花园,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11252,浦东,金杨,内中环,金杨九街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11253,浦东,金杨,内中环,点睛苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11254,浦东,金杨,内中环,金杨五街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11255,浦东,金杨,内中环,金杨二街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11256,浦东,金杨,内中环,栖山苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11257,浦东,金杨,内中环,金台三居,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11258,浦东,金杨,内中环,金杨新村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11259,浦东,金杨,内中环,金杨七街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11260,浦东,金杨,内中环,金杨三街坊,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11261,浦东,金杨,内中环,艾山新村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11262,浦东,金杨,内中环,南江公寓,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11263,浦东,金杨,内中环,金云苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11264,浦东,金杨,内中环,罗山二村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11265,浦东,金杨,内中环,罗山一村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11266,浦东,金杨,内中环,香山新村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11267,浦东,金杨,内中环,罗山新村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11268,浦东,金杨,内中环,天虹苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11269,浦东,金杨,内中环,罗山六村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11270,浦东,金杨,内中环,东方知音苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11271,浦东,金杨,内中环,罗山四村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11272,浦东,金杨,内中环,黄山始信苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11273,浦东,金杨,内中环,黄山二村,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11274,浦东,金杨,内中环,黄山小区,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11275,浦东,金杨,内中环,锦绣河山,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11276,浦东,金杨,内中环,通联苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11277,浦东,金杨,内中环,博山公寓,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11278,浦东,金杨,内中环,德乐苑,,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11279,浦东,金杨,内中环,罗山三村,NULL,,住宅,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11280,浦东,金桥,中外环,碧云晶典,,,写字楼,201206,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11281,浦东,金桥,中外环,永业小区,NULL,NULL,住宅,201206,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11282,浦东,金桥,中外环,爱法新都,,,综合社区,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11283,浦东,金桥,中外环,金巷小区,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11284,浦东,金桥,中外环,明丰花园,NULL,,住宅,200123,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11285,浦东,金桥,中外环,金藤苑,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11286,浦东,金桥,中外环,龙臣公寓,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11287,浦东,金桥,中外环,中大新苑,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11288,浦东,金桥,中外环,锦河苑,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11289,浦东,金桥,中外环,沪新小区,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11290,浦东,金桥,中外环,金水楼台,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11291,浦东,金桥,中外环,金桥名都,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11292,浦东,金桥,中外环,绿景苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11293,浦东,金桥,中外环,中星莱阳公寓,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11294,浦东,金桥,中外环,鹏欣绿苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11295,浦东,金桥,中外环,寿光小区,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11296,浦东,金桥,中外环,东力新村,,,住宅,201208,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11297,浦东,金桥,中外环,中大雅苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11298,浦东,金桥,中外环,同方锦城,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11299,浦东,金桥,中外环,邮电新村,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11300,浦东,金桥,中外环,伟莱家园,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11301,浦东,金桥,中外环,丽江锦庭,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11302,浦东,金桥,中外环,画家村,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11304,浦东,川沙,外郊环,东方现代商业广场,,,商铺,201202,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11305,浦东,金桥,中外环,荷三小区,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11306,浦东,金桥,中外环,金桥馨苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11307,浦东,金桥,中外环,柳一小区,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11308,浦东,金桥,中外环,金桥一方雅苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11309,浦东,金桥,中外环,正旺苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11310,浦东,金桥,中外环,东陆二街坊,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11311,浦东,金桥,中外环,浦沁苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11312,浦东,金桥,中外环,爱法新城,一期|二期|三期,||,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11313,浦东,金桥,中外环,上泰雅苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11314,浦东,金桥,中外环,莱阳新家园,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11315,浦东,金桥,中外环,璞真园,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11316,浦东,金桥,中外环,中星长岛苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11317,浦东,金桥,中外环,新沪东公寓,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11318,浦东,金桥,中外环,兰城小区,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11319,浦东,金桥,中外环,朱家门小区,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11320,浦东,金桥,中外环,北小区,NULL,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11321,浦东,金桥,中外环,莱金佳园,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11322,浦东,金桥,中外环,巨峰家苑,,,综合社区,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11323,浦东,金桥,中外环,东陆六街坊,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11324,浦东,金桥,中外环,天骄大厦,NULL,NULL,写字楼,201206,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11325,浦东,金桥,中外环,东方花园,NULL,NULL,别墅,201206,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11326,浦东,金桥,中外环,东郊长岛别墅,,,别墅,201206,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11328,浦东,金桥,中外环,金鹏苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11329,浦东,金桥,中外环,金桥新家园,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11330,浦东,金桥,中外环,金泰小区,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11332,浦东,金桥,中外环,金和佳园,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11333,浦东,金桥,中外环,金燕家苑,,,住宅,200129,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
